Id,Title,Summary,Date,Link,
2046,Hackers offer hotel clientsâ information for $54^000,The alleged leaked data involves more than 10 hotels^ including Novotel^ Mercure and Orange Hotel.,30 Aug 2018,https://www.indiatoday.in/world/asia/300818/hackers-offer-hotel-clients-information-for-54k.html
2047,Philippines follows India^ introduces biometric IDs,At least 10 million people can't open bank deposit accounts because they don't have identity documents and cards.,30 Aug 2018,https://www.indiatoday.in/world/asia/300818/philippines-follows-india-introduces-biometric-ids.html
2048,Hong Kong professor held after body found in suitcase in his office,The associate professor from the Department of Mechanical Engineering had reported his wife missing on August 20.,29 Aug 2018,https://www.indiatoday.in/world/asia/290818/hong-kong-professor-held-after-body-found-in-suitcase-in-his-office.html
2049,Bomb^ hidden under motorcycle^ kills 2^ wounds 37 in Philippines,The explosion occurred in front of a clothing stall along a highway in Isulan in Sultan Kudarat province^ where a festival was taking place.,29 Aug 2018,https://www.indiatoday.in/world/asia/290818/bomb-hidden-under-motorcycle-kills-2-wounds-37-in-philippines.html
2050,Malaysia Islamic court postpones caning of women for lesbian sex,The women^ aged 22 and 32^ were arrested in April by Islamic enforcement officers after they were found in a car in a public square.,28 Aug 2018,https://www.indiatoday.in/world/asia/280818/malaysia-islamic-court-postpones-caning-of-women-for-lesbian-sex.html
2051,North Korea still 'serious^ imminent threat': Japan,Japan's 2018 defence white paper said Beijing was sparking 'security concerns in region and international community^ including Japan'.,28 Aug 2018,https://www.indiatoday.in/world/asia/280818/north-korea-still-serious-imminent-threat-japan.html
2052,US might be preparing for possible strike on Syria: Russia,Moscow says it has noticed Washington was building up its military forces in the Middle East.,28 Aug 2018,https://www.indiatoday.in/world/asia/280818/us-might-be-preparing-for-possible-strike-on-syria-russia.html
2053,Putin^ Xi Jinping to hold talks next month in Russia: Kremlin,Russia is expecting some Asian leaders and companies to attend to the Eastern Economic Forum in Vladivostok from September 11-13.,28 Aug 2018,https://www.indiatoday.in/world/asia/280818/putin-xi-jinping-to-hold-talks-next-month-in-russia-kremlin.html
2054,Belt and Road initiative is not a debt trap^ says China,The Belt and Road initiative^ first mentioned in a speech Chinese President Xi Jinping gave in Kazakhstan in 2013.,28 Aug 2018,https://www.indiatoday.in/world/asia/280818/belt-and-road-initiative-is-not-a-debt-trap-says-china.html
2055,Japan bullet train staff made to sit by tracks to test safety,About 190 staff working on safety maintenance for Japanâs famed shinkansen bullet train have undergone the training.,28 Aug 2018,https://www.indiatoday.in/world/asia/280818/japan-bullet-train-staff-made-to-sit-by-tracks-to-test-safety.html
2056,Head of Islamic State in Afghanistan killed in strike: Government,Ten other members of the militant group were also killed in a joint ground and air operation by Afghan and foreign forces^ officials said.,26 Aug 2018,https://www.indiatoday.in/world/asia/260818/head-of-islamic-state-in-afghanistan-killed-says-government.html
2057,18 killed as fire breaks out at hotel in China's Harbin: reports,The blaze broke out during the night at the hotel in Harbin^ capital of the northeastern Heilongjiang province.,25 Aug 2018,https://www.indiatoday.in/world/asia/250818/18-killed-as-fire-breaks-out-at-hotel-in-chinas-harbin-reports.html
2058,9-year-old boy dies after assault by Buddhist monk,The monk allegedly assaulted Wattanapol Sisawad with a bamboo stick at the temple in Kanchanaburi,25 Aug 2018,https://www.indiatoday.in/world/asia/250818/9-year-old-boy-dies-after-assault-by-buddhist-monk.html
2059,Casino tycoon âmissingâ as stocks plunge,Chinaâs anti-corruption agency announced in April that Huarong chairman^ Lai Xiaomin^ was under investigation for suspected graft.,25 Aug 2018,https://www.indiatoday.in/world/asia/250818/casino-tycoon-missing-as-stocks-plunge.html
2060,Ind0-Pak forces in anti-terror drill at Russia,The joint exercise is being conducted by the Central Military Commission of Russia from August 22 to August 29 at Chebarkul^ Russia.,24 Aug 2018,https://www.indiatoday.in/world/asia/240818/ind0-pak-forces-in-anti-terror-drill-at-russia.html
2061,Japan gets first woman fighter,Misa Matsushima^ 26^ finished her training on Wedn-esday to fly F-15s,24 Aug 2018,https://www.indiatoday.in/world/asia/240818/japan-gets-first-woman-fighter.html
2062,North Korea urges US to sign end-of-war declaration,North Korea's media also urged US to lift the sanctions on Pyongyang^ adding that improvement of ties and sanctions can't go together.,23 Aug 2018,https://www.indiatoday.in/world/asia/230818/north-korea-urges-us-to-sign-end-of-war-declaration.html
2063,Shanghai man who killed his wife^ hid her body in freezer gets death sentence,In the three months after killing his wife^ Zhu Xiaodong used her money to fund travel as well as hotel trysts with other women^ the court said.,23 Aug 2018,https://www.indiatoday.in/world/asia/230818/shanghai-man-who-killed-his-wife-hid-her-body-in-freezer-gets-death-s.html
2064,Anaesthetist in Hong Kong killed his wife^ daughter with gas-filled yoga ball,Prosecutors told the High Court that Khaw Kim-sun left the inflatable ball in the boot of a car where the gas leaked out and killed them.,23 Aug 2018,https://www.indiatoday.in/world/asia/230818/anaesthetist-in-hong-kong-killed-his-wife-daughter-with-gas-filled-yo.html
2065,Jihadists prepared 'horrors' for US^ Russia: ISIS chief Baghdadi in new audio clip,It is the first purported recording of the ISIS leader to be released since September last year.,23 Aug 2018,https://www.indiatoday.in/world/asia/230818/jihadists-prepared-horrors-for-us-russia-isis-chief-baghdadi-new-clip.html
2066,US sanctions against Russia âcounterproductive^ senselessâ: Putin,Putin added that he hoped Washington would eventually realise 'this policy has no future'.,23 Aug 2018,https://www.indiatoday.in/world/asia/230818/us-sanctions-against-russia-counterproductive-senseless-putin.html
2067,China says willing to play 'constructive role' in easing Indo-Pak relations,China welcomed the 'positive' remarks of PM Modi and his new Pakistani counterpart Imran Khan on improving bilateral ties.,23 Aug 2018,https://www.indiatoday.in/world/asia/230818/china-willing-to-play-constructive-role-easing-india-pakistan-relation.html
2068,Indonesian woman^ who complained about Mosque being too loud^ jailed,Indonesia has the world's largest population of Muslims and sizable Buddhist^ Christian and other religious minorities.,22 Aug 2018,https://www.indiatoday.in/world/asia/220818/indonesian-woman-who-complained-about-mosque-being-too-loud-jailed.html
2069,Taliban released 160 civilians^ at least 20 others still captive^ said official,Nearly 200 passengers were taken as hostages by Taliban insurgents near the northern province of Kunduz on Monday.,21 Aug 2018,https://www.indiatoday.in/world/asia/210818/taliban-release-160-civilians-at-least-20-others-captive-said-official.html
2070,Militants clash with official forces in Kabul^ rockets fired,It was unclear who was responsible for the assault^ which came as the President made a speech marking the first day of Eid al-Adha holiday.,21 Aug 2018,https://www.indiatoday.in/world/asia/210818/militants-clash-with-official-forces-in-kabul-rockets-fired.html
2071,Multiple quakes rock Indonesia^ 10 killed,The latest quakes struck on Sunday^ with the first measuring 6.3 shortly before midday.,21 Aug 2018,https://www.indiatoday.in/world/asia/210818/multiple-quakes-rock-indonesia-10-killed.html
2072,Afghanistan frees hostages,The operation was a boost for Afghan forces^ which have struggled to contain a resurgent Taliban on battlefields across the country.Â,21 Aug 2018,https://www.indiatoday.in/world/asia/210818/afghanistan-frees-hostages.html
2073,Tears as North meets South after 70 years,Several members of families were driven apart during war.,21 Aug 2018,https://www.indiatoday.in/world/asia/210818/tears-as-north-meets-south-after-70-years.html
2074,Paid day-to-day expenses of PM House from my own pocket: Sharif,Sharif's comments came a day after PM Khan^ in his first address broke down the expenses of the Prime Minister House.,20 Aug 2018,https://www.indiatoday.in/world/asia/200818/paid-day-to-day-expenses-of-pm-house-from-my-own-pocket-sharif.html
2075,Pakistan wants 'uninterrupted' dialogue with India^ says foreign minister Qureshi,The new foreign minister said Pakistan wants to rebuild ties with eastern and western neighbours and create peace in the region.,20 Aug 2018,https://www.indiatoday.in/world/asia/200818/pakistan-wants-uninterrupted-dialogue-with-india-foreign-minister.html
2076,Taliban takes over 100 hostage in Afghanistan: Officials,The ambush came despite President Ashraf Ghani's announcement of a conditional ceasefire with the Taliban during Eid al-Adha this week.,20 Aug 2018,https://www.indiatoday.in/world/asia/200818/taliban-takes-over-100-hostage-in-afghanistan-officials.html
2077,Pak in worst economic condition: Imran Khan says will cut govt costs^ end corruption,'We will keep good relations with all countries; we want peace as without it no progress and development is possible^' Imran Khan added.,20 Aug 2018,https://www.indiatoday.in/world/asia/200818/pakistan-worst-economic-condition-imran-khan-cut-costs-end-corruption.html
2078,Imran Khan to auction bullet proof cars^ stay in military secretary's house,On one hand we don't have money to spend on our people; on the other hand^ we have people living like our colonial masters used to^ he said.,20 Aug 2018,https://www.indiatoday.in/world/asia/200818/imran-khan-auction-bullet-proof-cars-stay-in-military-secretary-house.html
2079,Multiple earthquakes hit Indonesia's Lombok Island^ 5 dead,The island is still reeling from two quakes on July 29 and August 5 that killed nearly 500 people and made hundreds of thousands homeless.,20 Aug 2018,https://www.indiatoday.in/world/asia/200818/multiple-earthquakes-hit-indonesias-lombok-island-5-dead.html
2080,South Koreans head to North to meet family separated by war after decades apart,The three-day reunion^ the first for three years^ will take place at Mount Kumgang^ in North Korea.,20 Aug 2018,https://www.indiatoday.in/world/asia/200818/south-koreans-head-to-north-meet-family-separated-by-war-after-decades.html
2081,Pakistan PM Imran Khan announces 21-member Cabinet,Shah Mehmood Qureshi has been appointed as foreign minister; he held the same portfolio during the 2008 Mumbai terror attack.,19 Aug 2018,https://www.indiatoday.in/world/asia/190818/pakistan-pm-imran-khan-announces-20-member-cabinet.html
2082,Chinese President Xi Jinping to visit North Korea next month,Reportedly Xi^ at the invitation of North Korea leader Kim Jong Un^ will attend celebrations of 70th anniversary of North Korea's founding.,18 Aug 2018,https://www.indiatoday.in/world/asia/180818/chinese-president-xi-jinping-to-visit-north-korea-next-month.html
2083,New Malaysian government repeals law banning 'fake news',The bill was passed in April under former PM Najib Razak despite concerns that it would be used to silence dissent ahead of a May 9 polls.,17 Aug 2018,https://www.indiatoday.in/world/asia/170818/new-malaysian-government-repeals-law-banning-fake-news-1.html
2084,Boeing skids off rainy Manila runway^ rips off engine^ wheel,A Xiamen Air aircraft with 165 people on board veered off an airport runway in Philippines capital shortly before midnight on Thursday.,17 Aug 2018,https://www.indiatoday.in/world/asia/170818/boeing-skids-off-rainy-manila-runway-rips-off-engine-wheel.html
2085,Amid denuclearisation pressure^ Kim Jong-Un slams 'brigandish' sanctions,Kim Jong-Un and Donald Trump held a groundbreaking summit in Singapore in June^ which US leader touted as a historic breakthrough.,17 Aug 2018,https://www.indiatoday.in/world/asia/170818/amid-denuclearisation-pressure-kim-jong-un-slams-brigandish-sanctio.html
2086,China to send negotiator to US for trade talks this month,The two countries plan to launch a new round of tit-for-tat tariffs on USD 16 billion worth of goods from each country on August 23.,16 Aug 2018,https://www.indiatoday.in/world/asia/160818/china-to-send-negotiator-to-us-for-trade-talks-this-month.html
2087,Cambodia ruling party sweeps parliament after vote with no opposition,Cambodia's new government will be formed next month but problems of credibility could trail regime.,16 Aug 2018,https://www.indiatoday.in/world/asia/160818/cambodia-ruling-party-sweeps-parliament-after-vote-with-no-opposition.html
2088,Gunmen attack Afghan intelligence training centre in Kabul,'Clashes are ongoing and the area is cordoned off by the Afghan security forces^' said Kabul police spokesman Hashmat Stanikzai.,16 Aug 2018,https://www.indiatoday.in/world/asia/160818/gunmen-attack-afghan-intelligence-training-centre-in-kabul.html
2089,At least 25 killed in suicide blast in Afghan capital Kabul,There was no immediate claim of responsibility for the blast^ which came after several weeks of relative calm in Kabul.,15 Aug 2018,https://www.indiatoday.in/world/asia/150818/at-least-25-killed-in-suicide-blast-in-afghan-capital-kabul.html
2090,Ready to meet to discuss urgent issues: Vladimir Putin to Kim Jong-Un,The message did not offer a specific date for the meeting.,15 Aug 2018,https://www.indiatoday.in/world/asia/150818/ready-to-meet-to-discuss-urgent-issues-vladimir-putin-to-kim-jong-un.html
2091,Dozens of troops killed by Taliban attacks on checkpoints in Afghanistan,Taliban spokesman Zabihullah Mujahid claimed responsibility for the attack.,15 Aug 2018,https://www.indiatoday.in/world/asia/150818/dozens-of-troops-killed-by-taliban-attacks-on-checkpoints-in-afghanist.html
2092,Pyongyang summit to be 'bold step' towards ending war^ says Moon Jae-in,The two Koreas agreed earlier this week to hold a third meeting between Moon and North Korean leader Kim Jong Un in September.,15 Aug 2018,https://www.indiatoday.in/world/asia/150818/pyongyang-summit-to-be-bold-step-towards-ending-war-says-moon-jae-i.html
2093,Magnitude-5 quake hits China^ 18 injured,The epicentre of the quake which struck on Sunday was at a depth of seven kilometres^ China Earthquake Networks Centre said.,14 Aug 2018,https://www.indiatoday.in/world/asia/140818/magnitude-5-quake-hits-china-18-injured.html
2094,Indonesia earthquake death toll passes 430 as more bodies recovered,The magnitude 7.0 quake on August 5 flattened thousands of homes and latest estimate has displaced about 350^000 people.,13 Aug 2018,https://www.indiatoday.in/world/asia/130818/indonesia-earthquake-death-toll-passes-430-as-more-bodies-recovered.html
2095,9 dead^ 15 injured after fire breaks out at hospice in Taiwan's Taipei,All of the 36 people inside were evacuated after the fire started at the hospice on the seventh hospital in New Taipei city.,13 Aug 2018,https://www.indiatoday.in/world/asia/130818/9-dead-15-injured-after-fire-breaks-out-at-hospice-in-taiwans-taipei.html
2096,North^ South Korea agree to hold third summit in Pyongyang in September,The two sides 'agreed at meeting to hold South-North summit in Pyongyang in September as planned'^ without giving a precise date.,13 Aug 2018,https://www.indiatoday.in/world/asia/130818/north-south-korea-agree-to-hold-third-summit-in-pyongyang-in-septembe.html
2097,Pakistanâs âchaiwalaâ MNA-elect turns out to be a millionaire,Gul Zafar Khan^ who won from NA-41 (Bajaur) in Khyber Pakhtunkhwa^ owns assets worth over Rs 30 million^ according to reports.,12 Aug 2018,https://www.indiatoday.in/world/asia/120818/pakistans-chaiwala-mna-elect-turns-out-to-be-a-millionaire.html
2098,Newly-elected Pak parliament to meet for first time tomorrow,President Mamnoon Hussain has already summoned the maiden session of National Assembly^ the lower house^ at 10 am in parliament house.,12 Aug 2018,https://www.indiatoday.in/world/asia/120818/newly-elected-pak-parliament-to-meet-for-first-time-tomorrow.html
2099,Pak declares 'water war' on people of PoK by diverting waters of Neelum river,Pak is depriving people of Muzaffarabad from water lifeline - Neelum river which has changed flow of fresh water to Punjab province.,12 Aug 2018,https://www.indiatoday.in/world/asia/120818/pak-declares-water-war-on-pok-people-by-diverting-neelum-river-water.html
2100,11-yr-old Thai bride returns from Malaysia after outcry over marriage to 41-yr-old,Malaysian Muslims below the age of 16 are allowed to wed with the permission of religious courts.,11 Aug 2018,https://www.indiatoday.in/world/asia/110818/11-yr-old-thai-bride-returns-from-malaysia-after-outcry-over-marriage.html
2101,US launches airstrikes as Taliban attack Afghan city,At least one Afghan soldier has been killed and seven others wounded in the fighting^ provincial governor spokesman Arif Noori said.,10 Aug 2018,https://www.indiatoday.in/world/middle-east/100818/us-launches-airstrikes-as-taliban-attack-afghan-city.html
2102,Disgraced former monk sentenced to 114 years in jail by Thai court,Wiraphon Sukphon had made headlines in 2013 when videos emerged of him sporting designer sunglasses and bag on a private jet.,09 Aug 2018,https://www.indiatoday.in/world/asia/090818/disgraced-former-monk-sentenced-to-114-years-in-jail-by-thai-court.html
2103,Rival Koreas to meet^ prepare for summit between leaders,The announcement comes amid attempts by Washington and Pyongyang to follow through on nuclear disarmament vows.,09 Aug 2018,https://www.indiatoday.in/world/asia/090818/rival-koreas-to-meet-prepare-for-summit-between-leaders.html
2104,Witch doctor trapped woman in an Indonesian cave as sex slave for 15 yrs^ held,The reports state Saman provided H certain portions to terminate pregnancies over the years.,09 Aug 2018,https://www.indiatoday.in/world/asia/090818/witch-doctor-trapped-woman-in-an-indonesian-cave-as-sex-slave-for-15-y.html
2105,After Sundayâs devastating quake^ 5.9 magnitude aftershock strikes Indonesia,It was the strongest of some 355 aftershocks that have rattled the island since Sunday^ the national disaster agency said.,09 Aug 2018,https://www.indiatoday.in/world/asia/090818/after-sundays-devastating-quake-59-magnitude-aftershock-in-indonesia.html
2106,Stateless boys^ coach rescued from Thai cave granted citizenship,Three boys from the football team^ were granted Thai citizenship along with their 25-year-old coach on Wednesday.,09 Aug 2018,https://www.indiatoday.in/world/asia/090818/stateless-boys-coach-rescued-from-thai-cave-granted-citizenship.html
2107,Indonesia earthquake: Death toll rises to 164^ many still without aid,Officials appealed for medicine^ food^ clean water with at least 1^400 people seriously injured and 156^000 displaced.,09 Aug 2018,https://www.indiatoday.in/world/asia/090818/indonesia-earthquake-death-toll-rises-to-164-many-still-without-aid.html
2108,Malaysia Ex-PM pleads not guilty to graft,Najib^ 65^ had pleaded not guilty in July to abuse of power and three counts of criminal breach of trust.,09 Aug 2018,https://www.indiatoday.in/world/asia/090818/malaysia-ex-pm-pleads-not-guilty-to-graft.html
2109,Dawood's henchman an Indian^ not Pakistani; to be extradited: Thai court,Munna Jhingra entered Bangkok on fake Pakistani passport and has been in prison since Sept 2000 for plotting to kill Chhota Rajan.,08 Aug 2018,https://www.indiatoday.in/world/asia/080818/dawoods-henchman-an-indian-not-pakistani-to-be-extradited-thai-court.html
2110,First time in 20 yrs^ Chinaâs imports exceed exports amid trade war with US,China has reported a current account deficit of USD 28.3 billion in the first half of this year.,08 Aug 2018,https://www.indiatoday.in/world/asia/080818/first-time-in-20-years-china-imports-exceed-exports-amid-trade-war-us.html
2111,Japan: Medical school admits to altering entrance scores to keep out women,Tokyo Medical University altered entry test results since 2000^ thinking women doctors on becoming mothers would shorten or halt careers.,07 Aug 2018,https://www.indiatoday.in/world/asia/070818/japan-medical-school-admits-to-altering-entry-scores-to-keep-out-women.html
2112,Technological breakthrough: China successfully tests first hypersonic aircraft,The Xingkong-2 or Starry Sky-2^ was launched in a target range located in Northwest China on Friday last.,06 Aug 2018,https://www.indiatoday.in/world/asia/060818/technological-breakthrough-china-successfully-tests-first-hypersonic-a.html
2113,Laos dam collapse death toll rises to 31^ 130 still missing: reports,The number of dead and missing has fluctuated wildly since the disaster^ with officials and state media offering conflicting information.,06 Aug 2018,https://www.indiatoday.in/world/asia/060818/laos-dam-collapse-death-toll-rises-to-31-130-still-missing-reports.html
2114,N Korea urges US to drop sanctions as Seoul probes illicit coal shipments,Pyongyang had demonstrated good faith by ending nuclear weapons testing^ returning remains of US troops killed in 1950-53 Korean War.,06 Aug 2018,https://www.indiatoday.in/world/asia/060818/n-korea-urges-us-to-drop-sanctions-seoul-probes-illicit-coal-shipments.html
2115,Student protests surge in Bangladesh capital^ US envoyâs car attacked,Protests have flared repeatedly in Dhaka since two students were killed last week by speeding buses.,06 Aug 2018,https://www.indiatoday.in/world/asia/060818/student-protests-surge-in-bangladesh-capital-us-envoy-car-attacked.html
2116,91 dead after powerful earthquake hits Indonesian resort islands of Bali^ Lombok,The National Disaster Mitigation Agency said over 200 people were seriously injured and thousands of homes and buildings were damaged.,06 Aug 2018,https://www.indiatoday.in/world/asia/060818/82-dead-powerful-earthquake-hits-indonesian-resort-islands-bali-lombok.html
2117,Lankan govt reworking airport MoU with India,The government had last month asked the Indian airport operator to submit its business plan for operating the loss-making airport.,06 Aug 2018,https://www.indiatoday.in/world/asia/060818/lankan-govt-reworking-airport-mou-with-india.html
2118,Tsunami warning issued after 7.0 quake hits Indonesia's Lombok island,There were no immediate reports of casualties^ but the latest quake caused people to flee their homes and move to higher ground.,05 Aug 2018,https://www.indiatoday.in/world/asia/050818/tsunami-warning-issued-after-70-earthquake-hits-indonesias-lombok-is.html
2119,How a phone app^ database of over 50 mn voters helped Imran Khan win Pak polls,PTI was secretive about the technology plan ahead of the July 25 poll^ fearing rivals could copy it.,05 Aug 2018,https://www.indiatoday.in/world/asia/050818/phone-app-database-of-over-50-mn-voters-helped-imran-khan-win-pak-poll.html
2120,China plans tariffs on USD 60 billion of US goods in latest trade salvo,US tightened pressure for trade concessions from Beijing by proposing a higher 25 per cent tariff on USD 200 bn worth of Chinese imports.,04 Aug 2018,https://www.indiatoday.in/world/asia/040818/china-plans-tariffs-on-usd-60-billion-of-us-goods-in-latest-trade-salv.html
2121,North Korea's nuclear weapons work inconsistent with pledge: Mike Pompeo,Pompeo told a Senate committee hearing on July 25 that North Korea was continuing to produce fuel for nuclear bombs in spite of its pledge.,03 Aug 2018,https://www.indiatoday.in/world/asia/030818/north-koreas-nuclear-weapons-work-inconsistent-with-pledge-mike-pomp.html
2122,Twin suicide blasts kill at least 20 inside Afghan Shiite mosque,There was no immediate claim of responsibility for the attack.,03 Aug 2018,https://www.indiatoday.in/world/asia/030818/at-least-20-killed-50-injured-in-afghan-shiite-mosque-attack-officia.html
2123,Boy^ 11^ dubbed âPopeyeâ after mystery condition gives him huge biceps,Young Daniel Salvame dreams of being a bodybuilder and martial arts pro so he can prove the bullies wrong.,03 Aug 2018,https://www.indiatoday.in/world/asia/030818/boy-11-dubbed-popeye-after-mystery-condition-gives-him-huge-bi.html
2124,Chinaâs top Buddhist monk accused of sexual assault^ temple denies claims,Xuecheng is member of top political advisory body and head of govt-affiliated Buddhist Association of China.,03 Aug 2018,https://www.indiatoday.in/world/asia/030818/chinas-top-buddhist-monk-accused-of-sexual-assault-temple-denies-c.html
2125,China seeks military drills with ASEAN nations in disputed waters,China insists on outside countries being excluded^ as per a draft document^ in what analysts said was a bid to diminish US influence.,02 Aug 2018,https://www.indiatoday.in/world/asia/020818/china-seeks-military-drills-with-asean-nations-in-disputed-waters.html
2126,Indian among 3 foreigners abducted^ killed in Kabul: Police,Abducted near Pul-e-Charkhi in eastern outskirts of Kabul^ their bodies were found in a car parked in Mussahi district in southern Kabul.,02 Aug 2018,https://www.indiatoday.in/world/asia/020818/3-foreigners-including-indian-abducted-killed-in-kabul-police.html
2127,Google reportedly making censored search engine for China^ criticised,The search project^Â which works like a filter will reportedly blacklist terms about human rights^ democracy^ religion and peaceful protests.,02 Aug 2018,https://www.indiatoday.in/world/asia/020818/google-reportedly-making-censored-search-engine-for-china-criticised.html
2128,Pakistan fails to enforce court order on Nawaz Sharif,Despite the passage of three weeks^ no directions related to seizure of property was provided to the interior ministry.,01 Aug 2018,https://www.indiatoday.in/world/asia/010818/pakistan-fails-to-enforce-court-order-on-nawaz-sharif.html
2129,Nearly 1^20^000 displaced as floods wreak havoc in Myanmar,Over 118^000 people have taken refuge in 285 camps so far^ as the toll climbed to 11 dead^Â including three solders^Â with more deaths feared.,31 Jul 2018,https://www.indiatoday.in/world/asia/310718/nearly-120000-displaced-in-myanmar-floods.html
2130,China launches Earth observation satellite to monitor Belt and Road Initiative,The Gaofen-11 can be used for land survey^ urban planning^ road network design^ agriculture^ and disaster relief as well as for BRI.,31 Jul 2018,https://www.indiatoday.in/world/asia/310718/china-launches-earth-observation-satellite-to-monitor-belt-and-road-in.html
2131,8 killed^ 40 wounded^ as roadside bomb hits Afghan bus: officials,The victims^ mostly women and children^ were hit by a bomb planted by the Taliban to hit security forces said an official.,31 Jul 2018,https://www.indiatoday.in/world/asia/310718/8-killed-40-wounded-as-roadside-bomb-hits-afghan-bus-officials.html
2132,Record suicides of elderly in Singapore,NGO says number of aged people who took their lives in 2017 rose to 129.,31 Jul 2018,https://www.indiatoday.in/world/asia/310718/record-suicides-of-elderly-in-singapore.html
2133,MH370 controls 'deliberately manipulated' to take it off course: Report,Report had no conclusion about what happened aboard plane that vanished with 239 on board from Kuala Lumpur to Beijing on March 8^ 2014.,30 Jul 2018,https://www.indiatoday.in/world/asia/300718/mh370-controls-deliberately-manipulated-to-take-it-off-course-repor.html
2134,Nearly 700 trek down from volcanic mountain after Indonesia earthquake fright,Hundreds of trekkers in crater couldnât come down^ because paths were covered by debris from landslides^ feared subsequent landslides.,30 Jul 2018,https://www.indiatoday.in/world/asia/300718/nearly-700-trek-down-from-volcanic-mountain-after-indonesia-earthquake.html
2135,Powerful 6.4 quake on Indonesian island claims 14 lives^ injures 162,The quake damaged dozens of single-story houses and taller buildings and was felt in a wider area^ including Bali.,29 Jul 2018,https://www.indiatoday.in/world/asia/290718/10-dead-40-hurt-as-64-quake-hits-indonesia-island.html
2136,Photographer clicks couple kissing in Bangladesh; beaten up^ fired,The photojournalist said that the couple didnât object to picture and wouldnât tolerate being a victim of moral policing.Â,28 Jul 2018,https://www.indiatoday.in/world/asia/280718/photographer-clicks-couple-kissing-in-bangladesh-beaten-up-fired.html
2137,Blasts^ gunshots rock Afghanistanâs Jalalabad again,The attack is the latest in a series to have hit Jalalabad in recent weeks^ causing dozens of casualties.,28 Jul 2018,https://www.indiatoday.in/world/asia/280718/blasts-gunshots-rock-afghanistans-jalalabad-again.html
2138,Backlash feared in Pakistan,Political heavyweights who lost in their strongholds may band together.,28 Jul 2018,https://www.indiatoday.in/world/asia/280718/backlash-feared-in-pakistan.html
2139,PTI finalises ministers for âPM Imran Khanâ,Shireen Mazari is also interested for the post however^ she may become the Defence Minister.,28 Jul 2018,https://www.indiatoday.in/world/asia/280718/pti-finalises-ministers-for-pm-imran-khan.html
2140,Remains of US soldiers killed in Korean War repatirated from North Korea,The handover follows through on promise Kim Jong Un made to Trump when they met in June^ is first tangible result from much-hyped summit.,27 Jul 2018,https://www.indiatoday.in/world/asia/270718/remains-of-us-soldiers-killed-in-korean-war-repatirated-from-north-kor.html
2141,North Korea to return war remains of US soldiers soon: reports,Repatriating remains of US soldiers who perished in 1950-53 Korean War was part of agreement signed by Kim^ Trump during Singapore summit.,26 Jul 2018,https://www.indiatoday.in/world/asia/260718/north-korea-to-return-war-remains-of-us-soldiers-soon-reports.html
2142,Chinese man sets off explosive outside US embassy in Beijing: police,The area where the incident took place is home to several embassies^ including those of the United States^ India and Israel.,26 Jul 2018,https://www.indiatoday.in/world/asia/260718/explosion-reported-outside-the-us-embassy-in-beijing.html
2143,Japan executes cult members of 1995 sarin attack: reports,The Aum's 1995 sarin attack on the Tokyo subway during rush hour killed 13 people and injured thousands more.,26 Jul 2018,https://www.indiatoday.in/world/asia/260718/japan-executes-cult-members-of-1995-sarin-attack-reports.html
2144,Pakistan set for 3-way polls,Surveys hint at neck-and-neck contest^ with no party reaching majority .,25 Jul 2018,https://www.indiatoday.in/world/asia/250718/pakistan-set-for-3-way-polls.html
2145,Hydropower dam collapse in Laos leaves hundreds missing^ many feared dead,The USD 1.2 billion dam is part of a project by Vientiane-based Xe Pian Xe Namnoy Power Company^ or PNPC^ a joint venture formed in 2012.,24 Jul 2018,https://www.indiatoday.in/world/asia/240718/hydropower-dam-collapse-in-laos-leaves-hundreds-missing-many-feared-d.html
2146,Thai boys to become buddhist novices^ will live as monks for 9 days,The boys will live for nine days in Buddhist temple^ promise made by their families for their safe return and in memory of rescuer who died.,24 Jul 2018,https://www.indiatoday.in/world/asia/240718/thai-boys-to-become-buddhist-novices-will-live-as-monks-for-9-days.html
2147,Contractors cease work on several CPEC projects as Rs 5 bn cheque bounce,The CPEC is the flagship project of Chinaâs ambitious Belt and Road Initiative (BRI) and includes a maze of roads and port projects.,23 Jul 2018,https://www.indiatoday.in/world/asia/230718/contractors-cease-work-several-cpec-projects-rs-5-bn-cheque-bounce.html
2148,Blast hits Kabul airport on return of exiled Afghan vice president Dostum; 11 dead,Senior govt officials^ political leaders^ supporters were leaving airport after greeting ethnic Uzbek leader when explosion happened.,22 Jul 2018,https://www.indiatoday.in/world/asia/220718/kabul-airport-blasts-return-of-exiled-afghan-vp-dostum-11-dead.html
2149,Pak candidate from Imran Khan's PTI killed in suicide attack at election rally,The attack^ in which 4 others were wounded^ targeted vehicle of Ikramullah Gandapur^ a candidate of Pakistan Tehreek-e-Insaf (PTI).,22 Jul 2018,https://www.indiatoday.in/world/asia/220718/candidate-from-imran-khan-pti-killed-suicide-attack-pak-election-rally.html
2150,15-yr-old jailed in Indonesia for having abortion after being raped by brother,The girl was raped eight times by her brother^ who was sentenced to 2 years in jail for sexually assaulting a minor.,21 Jul 2018,https://www.indiatoday.in/world/asia/210718/15-yr-old-jailed-in-indonesia-for-having-abortion-after-being-raped-by.html
